ID,Posted at,Screen name,Text
451867795362676736,2014-04-03 23:44:12 +0000,missblackmrblue,"RT @mike_rush: ""Secretaries for dead people"" 
""Robots"" 
""Cyborgs""
Real talk: Archivists are Time Lords. The context is bigger than the box. #radtech14"
451855575765110784,2014-04-03 22:55:39 +0000,stmichele,RT @maryelings: Before google books we didn't think scanning millions of books was possible - we need at scale digitization for #archives #radtech14
451851948061241344,2014-04-03 22:41:14 +0000,verslibre,"RT @mikejonesmelb: MT @genschaffner: ""Most finding aids don't describe what's in the ephemera box and that's where my life is"" #radtech14 politics of #archives"
451849751458488320,2014-04-03 22:32:30 +0000,genschaffner,@rschon: We spend 2 much time trying to find materials in online nooks and crannies. Srching distributed collectns is essential. #radtech14
451849269348421632,2014-04-03 22:30:35 +0000,genschaffner,Listening to .@dancohen I'm struck that increased scale of collaboration increases diverse depth of shared collection #radtech14 #printscale
451847702696198144,2014-04-03 22:24:21 +0000,NicoleG_Haus,"RT @K8_Bowers: You know, I tried very hard to get transparency of source of description into #DACS, and folks didn't want to hear it. #radtech14"
451846021522284544,2014-04-03 22:17:41 +0000,Ejones82,RT @meau: I think it's also worth mentioning that copyrighting metadata is contrary to the purpose of copyright. #radtech14
451845785014255616,2014-04-03 22:16:44 +0000,Ejones82,"RT @anarchivist: Working at @DPLA is really great, and you can be part of our team. We're hiring a metadata coordinator. http://t.co/HzJGudAU1O #radtech14"
451844968802705408,2014-04-03 22:13:30 +0000,genschaffner,thinking about all the historians who care deeply about the digital transformation of finding aids #radtech14 .@dancohen
451843032573571072,2014-04-03 22:05:48 +0000,tjowens,"RT @mike_rush: ""Secretaries for dead people"" 
""Robots"" 
""Cyborgs""
Real talk: Archivists are Time Lords. The context is bigger than the box. #radtech14"
451842734358544384,2014-04-03 22:04:37 +0000,genschaffner,Evidently they/we dreamt up the .@dpla at a earlier Radcliffe Institute workshop? Cool. #radtech14
451842547204513792,2014-04-03 22:03:52 +0000,genschaffner,"""Attacking a problem that is bigger than one institution..."" #radtech14 my kind of discussion..."
451842205402279936,2014-04-03 22:02:31 +0000,genschaffner,.@dancohen dives into @Europeanaeu to drive home the point that the contents of archival collections don't have national borders #radtech14
451840658668793856,2014-04-03 21:56:22 +0000,elliot_dw,"RT @genschaffner: ""Most finding aids don't describe what's in the ephemera box and that's where my life is..."" #radtech14 politics of archival description"
451839429523820544,2014-04-03 21:51:29 +0000,lmaccork,RT @tjowens: @cliotropic @dancohen like the notion of @dpla as distributed access network with DPN as distributed preservation network #radtech14
451839319444307968,2014-04-03 21:51:03 +0000,genschaffner,@meau @minniedw we found out when we give MARC recs to Google they strip out almost everything but author title imprint #radtech14
451839237701533696,2014-04-03 21:50:43 +0000,lmaccork,RT @maryelings: We cannot assume to know how and what researchers want to find - topic modeling is one way forward @tjowens #radtech14
451839212740833280,2014-04-03 21:50:37 +0000,jenlrile,RT @cliotropic: .@tjowens is describing an approach to archives description that doesn’t rely on EAD; argues HTML is better than nothing. #radtech14
451839203090137088,2014-04-03 21:50:35 +0000,elliot_dw,"RT @cliotropic: .@meau: at NYU, if donors are interested in transferring copyright, NYU asks donors to make their records public domain. #radtech14"
451839028670005248,2014-04-03 21:49:53 +0000,meau,RT @cliotropic: Re public domain: “@meau: Just a minor correction -- this just happens at Tamiment. The other repositories do their own thang.” #radtech14
451838944133775360,2014-04-03 21:49:33 +0000,lmaccork,"RT @cliotropic: .@meau: at NYU, if donors are interested in transferring copyright, NYU asks donors to make their records public domain. #radtech14"
451838773329158144,2014-04-03 21:48:52 +0000,genschaffner,@minniedw and that is exactly @tjowens point. The room laughed at the idea of ever going back. I should have put that in quotes. #radtech14
451838653774311424,2014-04-03 21:48:24 +0000,KathrynPD,"RT @mike_rush: If descriptive practices fail to expose archivists' role in shaping archives, it is little wonder people fail to see our value. #radtech14"
451838579786788864,2014-04-03 21:48:06 +0000,KathrynPD,"RT @cliotropic: .@tjowens: 10 yrs out, cloud computing changes archiving process; asking donors for cloud-account passwords, downloading items? #radtech14"
451838349377286145,2014-04-03 21:47:11 +0000,sparkymonster,"RT @genschaffner: ""digital labor is real labor, digital labor is skilled labor"" -Barnes #radtech14"
451837225626370048,2014-04-03 21:42:44 +0000,meau,"RT @cliotropic: .@meau: archivists should write what researchers can’t find via internal evidence: chain of custody, collection-creation context. #radtech14"
451837122865938432,2014-04-03 21:42:19 +0000,meau,"RT @mike_rush: If descriptive practices fail to expose archivists' role in shaping archives, it is little wonder people fail to see our value. #radtech14"
451836983258529792,2014-04-03 21:41:46 +0000,meau,"RT @JudyRuttenberg: .@meau: researchers want the stuff, some help navigating, and all the information on story behind the story of the stuff #radtech14"
451836541099204608,2014-04-03 21:40:00 +0000,mikejonesmelb,"RT @mike_rush: ""Secretaries for dead people"" 
""Robots"" 
""Cyborgs""
Real talk: Archivists are Time Lords. The context is bigger than the box. #radtech14"
451836336774074369,2014-04-03 21:39:12 +0000,cliotropic,Re public domain: “@meau: Just a minor correction -- this just happens at Tamiment. The other repositories do their own thang.” #radtech14
451835995244089344,2014-04-03 21:37:50 +0000,mikejonesmelb,"MT @genschaffner: ""Most finding aids don't describe what's in the ephemera box and that's where my life is"" #radtech14 politics of #archives"
451835380162396160,2014-04-03 21:35:24 +0000,cliotropic,RT @rschon: Thanks to terrific first day panel #radtech14 http://t.co/Cq8QAb9pwM
451835023386488833,2014-04-03 21:33:58 +0000,cliotropic,"RT @genschaffner: ""digital labor is real labor, digital labor is skilled labor"" -Barnes #radtech14"
451834978985193472,2014-04-03 21:33:48 +0000,minniedw,"Love it! RT @genschaffner: .@tjowens put up pieces of description as they are done, don't wait for the finished finding aid #radtech14"
451834900917026817,2014-04-03 21:33:29 +0000,cliotropic,RT @greenharr: Callahan: important to have good user agreements and donor copyright transfers to public domain to support access #radtech14
451834863252156416,2014-04-03 21:33:20 +0000,cliotropic,"RT @mike_rush: ""Secretaries for dead people"" 
""Robots"" 
""Cyborgs""
Real talk: Archivists are Time Lords. The context is bigger than the box. #radtech14"
451834240145969152,2014-04-03 21:30:52 +0000,minniedw,RT @maryelings: Before google books we didn't think scanning millions of books was possible - we need at scale digitization for #archives #radtech14
451832511073505280,2014-04-03 21:23:59 +0000,tildsvaughan,RT @cliotropic: Rhae Lynn Barnes echoes importance of funding: ephemera’s physicality is important; can’t get travel $ to see digitized items. #radtech14
451831994121728000,2014-04-03 21:21:56 +0000,kallewesterling,RT @ronallo: Trackbacks for finding aids that expand the description from different perspectives. #radtech14
451831960487215104,2014-04-03 21:21:48 +0000,minniedw,"RT @genschaffner: ""Most finding aids don't describe what's in the ephemera box and that's where my life is..."" #radtech14 politics of archival description"
451831471989211136,2014-04-03 21:19:52 +0000,archivesmatter,RT @JudyRuttenberg: #radtech14 Q&A: transcriptions & captioning for accessibility as transformative fair use: very important issue!
451830620037971969,2014-04-03 21:16:29 +0000,minniedw,RT @rschon: Talk from @tjowens might seem to suggest that traditional archival processing only makes sense for non-OCR'able items #radtech14
451830404018745344,2014-04-03 21:15:37 +0000,archivesmatter,"RT @cliotropic: .@tjowens advocates parallel processing, rather than serial processing, as a way to do MPLP finding aids. #radtech14"
451830300058730496,2014-04-03 21:15:12 +0000,archivesmatter,RT @cliotropic: .@tjowens answers a Q about restricted data; LoC restricts data at the disk level. He likes the idea of software-aided redaction. #radtech14
451830086598004736,2014-04-03 21:14:21 +0000,minniedw,"RT @mike_rush: If descriptive practices fail to expose archivists' role in shaping archives, it is little wonder people fail to see our value. #radtech14"
451830045498425344,2014-04-03 21:14:12 +0000,respectdesfonds,RT @JudyRuttenberg: .@meau: archivists are not just secretaries for dead people; welcome technology to do processing! #radtech14
451829956067090432,2014-04-03 21:13:50 +0000,minniedw,RT @JudyRuttenberg: .@meau need much better description on evidentiary value of records for researchers. #radtech14
451829928955084800,2014-04-03 21:13:44 +0000,archivesmatter,RT @JudyRuttenberg: .@meau: archivists are not just secretaries for dead people; welcome technology to do processing! #radtech14
451829494165536768,2014-04-03 21:12:00 +0000,rschon,Thanks to terrific first day panel #radtech14 http://t.co/Cq8QAb9pwM
451829385058729985,2014-04-03 21:11:34 +0000,archivesmatter,RT @greenharr: Callahan: important to have good user agreements and donor copyright transfers to public domain to support access #radtech14
451829364775084032,2014-04-03 21:11:29 +0000,minniedw,RT @JudyRuttenberg: #radtech14 Q&A: transcriptions & captioning for accessibility as transformative fair use: very important issue!
451829181672742912,2014-04-03 21:10:46 +0000,archivesmatter,"RT @mike_rush: My hearing aid battery is dead, so I just heard “donor agreements” as “stoner agreements”.  Much easier to negotiate. #radtech14"
451828156089913344,2014-04-03 21:06:41 +0000,minniedw,RT @rschon: I misunderstood earlier. @dpla only indexes materials that are openly available online; doesn't require item be delivered to it. #radtech14
451828150058487808,2014-04-03 21:06:40 +0000,austinarchivist,"RT @genschaffner: ""Most finding aids don't describe what's in the ephemera box and that's where my life is..."" #radtech14 politics of archival description"
451827518077935616,2014-04-03 21:04:09 +0000,edsu,"@ronallo I don’t know if @tjowens showed it, but fondz generates an admin log of how it did what it did #radtech14"
451827188614963201,2014-04-03 21:02:50 +0000,AIATSISLibrary,"RT @mike_rush: If descriptive practices fail to expose archivists' role in shaping archives, it is little wonder people fail to see our value. #radtech14"
451826642059423745,2014-04-03 21:00:40 +0000,cbtrace,@cliotropic Thanks for live tweeting #radtech14 this afternoon. Hope to follow along again tomorrow.
451826150588051456,2014-04-03 20:58:43 +0000,cliotropic,Session ending at #radtech14. Tomorrow’s going to be great. Looking forward to it. Grateful to @SchlesingerLib for travel funding to attend.
451826037454688256,2014-04-03 20:58:16 +0000,lesliehowsam,"RT @mike_rush: ""Secretaries for dead people"" 
""Robots"" 
""Cyborgs""
Real talk: Archivists are Time Lords. The context is bigger than the box. #radtech14"
451825988293636096,2014-04-03 20:58:04 +0000,mike_rush,"My hearing aid battery is dead, so I just heard “donor agreements” as “stoner agreements”.  Much easier to negotiate. #radtech14"
451825957956231168,2014-04-03 20:57:57 +0000,cliotropic,.@meau and @tjowens say that the ARL guide on best practices in fair use http://t.co/Kv53vfqmbM is important for people to know. #radtech14
451825952113168384,2014-04-03 20:57:56 +0000,greenharr,Callahan: important to have good user agreements and donor copyright transfers to public domain to support access #radtech14
451825902369144833,2014-04-03 20:57:44 +0000,deirdrescaggs,Transfer copyright to the public domain rather than the institution #radtech14
451825898896240640,2014-04-03 20:57:43 +0000,JudyRuttenberg,.@tjowens thanks for mention of @ARLpolicy Code of Best Practices for Fair Use in #radtech14
451825897407258624,2014-04-03 20:57:43 +0000,genschaffner,"RT @cliotropic: .@meau: at NYU, if donors are interested in transferring copyright, NYU asks donors to make their records public domain. #radtech14"
451825733804228608,2014-04-03 20:57:04 +0000,cliotropic,".@meau: at NYU, if donors are interested in transferring copyright, NYU asks donors to make their records public domain. #radtech14"
451825727168872448,2014-04-03 20:57:02 +0000,archivesnext,RT @cliotropic: I really like Suzanne Kahn’s emphasis on how finding aids help researchers plan work: knowing how many days to set aside #radtech14
451825513796210688,2014-04-03 20:56:11 +0000,archivesnext,RT @cliotropic: Rhae Lynn Barnes echoes importance of funding: ephemera’s physicality is important; can’t get travel $ to see digitized items. #radtech14
451825495152553984,2014-04-03 20:56:07 +0000,cliotropic,RT @genschaffner: .@dancohen wrote the finding aid for the papers he used for his book on Victorian math -on giving historians credit for arch work #radtech14
451825330672504832,2014-04-03 20:55:28 +0000,cbtrace,RT @JudyRuttenberg: .@meau on describing context of record creation: when we describe and arrange we may misrepresent creators' (dis) organization #radtech14
451825311853076480,2014-04-03 20:55:23 +0000,archivesnext,"RT @K8_Bowers: You know, I tried very hard to get transparency of source of description into #DACS, and folks didn't want to hear it. #radtech14"
451825296770363392,2014-04-03 20:55:19 +0000,genschaffner,.@dancohen wrote the finding aid for the papers he used for his book on Victorian math -on giving historians credit for arch work #radtech14
451825071985016834,2014-04-03 20:54:26 +0000,archivesnext,"RT @cliotropic: .@tjowens: 10 yrs out, cloud computing changes archiving process; asking donors for cloud-account passwords, downloading items? #radtech14"
451825009414381569,2014-04-03 20:54:11 +0000,pablodiablo74,"RT @mike_rush: If descriptive practices fail to expose archivists' role in shaping archives, it is little wonder people fail to see our value. #radtech14"
451824935905009664,2014-04-03 20:53:53 +0000,archivesnext,"RT @cliotropic: Imagining that Q about terabytes of data & personal-donor hard drives, wrt the case of donors who die before deleting their porn. #radtech14"
451824906775592961,2014-04-03 20:53:46 +0000,cliotropic,.@tjowens brainstorms future process where researchers claim discovery credit by posting notes & photos to http://t.co/uLwawuhTim #radtech14
451824687967129600,2014-04-03 20:52:54 +0000,JudyRuttenberg,.@meau on describing context of record creation: when we describe and arrange we may misrepresent creators' (dis) organization #radtech14
451824526268329984,2014-04-03 20:52:16 +0000,cliotropic,"Imagining that Q about terabytes of data & personal-donor hard drives, wrt the case of donors who die before deleting their porn. #radtech14"
451824522597920769,2014-04-03 20:52:15 +0000,cbtrace,RT @genschaffner: .@meau we are misrepresenting the messy creators when we move their archives from garbage bags to boxes and finding aids #radtech14
451824233623330817,2014-04-03 20:51:06 +0000,genschaffner,.@meau we are misrepresenting the messy creators when we move their archives from garbage bags to boxes and finding aids #radtech14
451824157505110016,2014-04-03 20:50:48 +0000,ebrandow,RT @rschon: Talk from @tjowens might seem to suggest that traditional archival processing only makes sense for non-OCR'able items #radtech14
451824066585165824,2014-04-03 20:50:26 +0000,lljohnston,RT @JudyRuttenberg: .@meau: archivists are not just secretaries for dead people; welcome technology to do processing! #radtech14
451824046247018496,2014-04-03 20:50:21 +0000,ronallo,"When using automated description of collections we also need to preserve the algorithms used, which can be revisited & analyzed. #radtech14"
451823713454133248,2014-04-03 20:49:02 +0000,genschaffner,".@tjowens on Q about ""10 years out"": http://t.co/8YB49la5l7 ""bitcurator? that's where it's all going"" #radtech14"
451823707963797504,2014-04-03 20:49:01 +0000,cliotropic,".@tjowens: 10 yrs out, cloud computing changes archiving process; asking donors for cloud-account passwords, downloading items? #radtech14"
451823579504852992,2014-04-03 20:48:30 +0000,lljohnston,"RT @cliotropic: Q asks @tjowens about 10 yrs down the line: terabytes of data, w/personal info mixed in with professional items. A: BitCurator. #radtech14"
451823407651622914,2014-04-03 20:47:49 +0000,rschon,"#radtech14 MT @blefurgy: New at Stanford : 4Chan Imageboard discussion threads 2007-13, Yotsuba Society Archives http://t.co/Uy52ChTMUc"
451823271395463168,2014-04-03 20:47:17 +0000,K8_Bowers,"@helrond OTOH, #bibframe is talking about data sources for each piece of descriptive data #radtech14"
451823099139608577,2014-04-03 20:46:35 +0000,cliotropic,"Q asks @tjowens about 10 yrs down the line: terabytes of data, w/personal info mixed in with professional items. A: BitCurator. #radtech14"
451823018793517056,2014-04-03 20:46:16 +0000,genschaffner,"I like the cyborg-archivist reference to parallel ""processing"" and serial ""processing"" #radtech14"
451822825545154560,2014-04-03 20:45:30 +0000,K8_Bowers,"@helrond Nope. No requirement to say ""the archivist made this up"". But check out processing note examples... #radtech14"
451822810680541184,2014-04-03 20:45:27 +0000,cliotropic,RT @brilwil: Interesting comment form @tjowens about lack of author name date cites on museum labels. #radtech14
451822782993936385,2014-04-03 20:45:20 +0000,brilwil,Interesting comment form @tjowens about lack of author name date cites on museum labels. #radtech14
451822698994601984,2014-04-03 20:45:00 +0000,cliotropic,RT @JudyRuttenberg: #radtech14 @tjowens mentions http://t.co/0lerMkqmTe looks very cool
451822670225883136,2014-04-03 20:44:53 +0000,JudyRuttenberg,#radtech14 @tjowens mentions http://t.co/0lerMkqmTe looks very cool
451822608859025410,2014-04-03 20:44:39 +0000,cliotropic,.@tjowens answers a Q about restricted data; LoC restricts data at the disk level. He likes the idea of software-aided redaction. #radtech14
451822270089277440,2014-04-03 20:43:18 +0000,genschaffner,"and .@tjowens ponders .@mike_rush comment on open ongoing digital appraisal process as running in parallel, not serially #radtech14"
451822167651799040,2014-04-03 20:42:53 +0000,cliotropic,.@tjowens answering a question about fondz workflow from zipped disk images to topic-modeling. #radtech14
451821962453868547,2014-04-03 20:42:04 +0000,kaappiah,"RT @K8_Bowers: You know, I tried very hard to get transparency of source of description into #DACS, and folks didn't want to hear it. #radtech14"
451821786926428160,2014-04-03 20:41:23 +0000,cliotropic,".@tjowens advocates parallel processing, rather than serial processing, as a way to do MPLP finding aids. #radtech14"
451821719565893632,2014-04-03 20:41:07 +0000,genschaffner,".@mike_rush comments on using technology to open the appraisal process, aim for more informed, longer, ongoing appraisal process #radtech14"
451821504691699713,2014-04-03 20:40:15 +0000,lljohnston,RT @cliotropic: .@tjowens: fondz http://t.co/QPYbQBWA1F shoves a set of born-digital items into MALLET & makes an HTML page with a topic model. #radtech14
451821458386190337,2014-04-03 20:40:04 +0000,greenharr,Kahn: Reagan Library has lists of collections accessed for certain research topics to facilitate searching despite restrictions #radtech14
451821349724782593,2014-04-03 20:39:38 +0000,cliotropic,"Editorial aside: that kind of info was once collected by Metaweb, http://t.co/0seYbtnXIJ before they were bought by GOOG. #radtech14"
451821266644008960,2014-04-03 20:39:19 +0000,genschaffner,ouch ouch ouch: what's most useful in arranged collection? Kahn: the topical folders! #radtech14 #aboutness
451821107176558592,2014-04-03 20:38:41 +0000,PSMHopkins,"RT @K8_Bowers: You know, I tried very hard to get transparency of source of description into #DACS, and folks didn't want to hear it. #radtech14"
451821009285693440,2014-04-03 20:38:17 +0000,K8_Bowers,"You know, I tried very hard to get transparency of source of description into #DACS, and folks didn't want to hear it. #radtech14"
451820957322452992,2014-04-03 20:38:05 +0000,lljohnston,RT @genschaffner: .@tjowens archivists use dump trucks to manage materials; users might use tweezers. We could always return with tweezers later #radtech14
451820752673992704,2014-04-03 20:37:16 +0000,cliotropic,"Barnes on how librarians teach students, e.g., that “PTSD” didn’t exist before ""shell shock."" Can we gather that searchably? #radtech14"
451820470489595905,2014-04-03 20:36:09 +0000,cliotropic,RT @ronallo: Trackbacks for finding aids that expand the description from different perspectives. #radtech14
451820442731687936,2014-04-03 20:36:02 +0000,cliotropic,"RT @genschaffner: In old world, finding aid was fixed in time (Blouin) .@tjowens says that's what is great about layers in digital finding aids #radtech14"
451820419390377985,2014-04-03 20:35:57 +0000,cliotropic,".@tjowens suggests that finding aids have a trackback-like tool for outside commentary, problematization, etc by researchers. #radtech14"
451820417897209856,2014-04-03 20:35:56 +0000,genschaffner,"In old world, finding aid was fixed in time (Blouin) .@tjowens says that's what is great about layers in digital finding aids #radtech14"
451820367632691200,2014-04-03 20:35:44 +0000,ronallo,Trackbacks for finding aids that expand the description from different perspectives. #radtech14
451820276393967617,2014-04-03 20:35:22 +0000,life_cyclist,"RT @mike_rush: Dump trucking vs. tweezers. Nature vs. about-ness. It all flows from appraisal, and we must be open to reappraisal. #radtech14"
451820134160957440,2014-04-03 20:34:49 +0000,cliotropic,Questioner asks about tools for interpretation & discovery of category contexts like “whiteness” for collections. #radtech14
451820041223544832,2014-04-03 20:34:26 +0000,PSMHopkins,"RT @genschaffner: ""digital labor is real labor, digital labor is skilled labor"" -Barnes #radtech14"
451820038753107968,2014-04-03 20:34:26 +0000,mike_rush,"Dump trucking vs. tweezers. Nature vs. about-ness. It all flows from appraisal, and we must be open to reappraisal. #radtech14"
451819804689580032,2014-04-03 20:33:30 +0000,elizabethskene,"RT @K8_Bowers: ""Archivists work at steam shovel/dump truck level, not with tweezers"" @tjowens #radtech14"
451819801783304192,2014-04-03 20:33:29 +0000,PSMHopkins,"RT @K8_Bowers: ""Archivists work at steam shovel/dump truck level, not with tweezers"" @tjowens #radtech14"
451819681754927104,2014-04-03 20:33:01 +0000,JudyRuttenberg,#radtech14 Q&A how can work of historians feed back into the descriptive process as language and concepts evolve? finding aids fixed in time
451819542713733120,2014-04-03 20:32:28 +0000,cliotropic,Barnes @USHistoryScene mentions offhand going to @TroveAustralia to find an item generated in Alabama. I want to know more. #radtech14
451819447603707905,2014-04-03 20:32:05 +0000,genschaffner,"RT @cliotropic: .@tjowens: it’s easy to talk about what we *should* do, but this is about wise use of resources to enable access. #radtech14"
451819342192459777,2014-04-03 20:31:40 +0000,cliotropic,Rhae Lynn Barnes echoes importance of funding: ephemera’s physicality is important; can’t get travel $ to see digitized items. #radtech14
451819158619963392,2014-04-03 20:30:56 +0000,greenharr,"Owens: Lowood acquired a mass file of 4Chan webpages for archival repository, enables access for future users to analyze #radtech14"
451819155818176512,2014-04-03 20:30:55 +0000,hrasvelgveritas,"RT @genschaffner: .@meau dreams of an iPhone app: researcher takes photo of archival thing, adds some/better/corrected metadata #radtech14"
451819150739259392,2014-04-03 20:30:54 +0000,life_cyclist,RT @genschaffner: .@tjowens archivists use dump trucks to manage materials; users might use tweezers. We could always return with tweezers later #radtech14
451819096234283008,2014-04-03 20:30:41 +0000,genschaffner,.@tjowens archivists use dump trucks to manage materials; users might use tweezers. We could always return with tweezers later #radtech14
451819013057040384,2014-04-03 20:30:21 +0000,cliotropic,RT @kaappiah: @cliotropic is live-tweeting some great stuff from the Technology & Archival Processing workshop @RadInstitute #radtech14 #archives
451818934380298240,2014-04-03 20:30:03 +0000,cliotropic,".@tjowens talks about an item in Stanford’s repository: donated collection of 4chan pages, since 4chan routinely deletes itself.  #radtech14"
451818662123802624,2014-04-03 20:28:58 +0000,cliotropic,.@tjowens: archivists are working at the dump truck & shovel level; leave the tweezers-level work to researchers.  #radtech14
451818657635913728,2014-04-03 20:28:57 +0000,life_cyclist,"RT @K8_Bowers: ""Archivists work at steam shovel/dump truck level, not with tweezers"" @tjowens #radtech14"
451818635666153474,2014-04-03 20:28:51 +0000,maryelings,"@tjowens archivists work at steam shovel level, let other people come in with tweezers #radtech14"
451818610882019328,2014-04-03 20:28:45 +0000,K8_Bowers,"""Archivists work at steam shovel/dump truck level, not with tweezers"" @tjowens #radtech14"
451818578334191616,2014-04-03 20:28:38 +0000,kaappiah,@cliotropic is live-tweeting some great stuff from the Technology & Archival Processing workshop @RadInstitute #radtech14 #archives
451818431663570944,2014-04-03 20:28:03 +0000,cliotropic,".@tjowens: it’s easy to talk about what we *should* do, but this is about wise use of resources to enable access. #radtech14"
451818372884598784,2014-04-03 20:27:49 +0000,genschaffner,What are we doing? Landis thinking about ephemera = archives? printed items in catalog? What is it? Dump everything in the bucket #radtech14
451818089060253696,2014-04-03 20:26:41 +0000,cliotropic,#radtech14 MT @TranscribeSI: we give attribution to digi volunteers (as group so far) in PDF of transcription projects; value  time+effort
451818022928662529,2014-04-03 20:26:25 +0000,ardyforshort,"RT @mike_rush: ""Secretaries for dead people"" 
""Robots"" 
""Cyborgs""
Real talk: Archivists are Time Lords. The context is bigger than the box. #radtech14"
451817776886607872,2014-04-03 20:25:27 +0000,cliotropic,.@Ida39J to your Q about Africana subjects & folder desc: @meau advocates finding-aids providing more collection context to help #radtech14
451817743378288640,2014-04-03 20:25:19 +0000,brilwil,RT @K8_Bowers: Perfection <-- me --> anything is better than nothing #myArmsMightFallOffWithAllThisPulling #radtech14
451817267320193025,2014-04-03 20:23:25 +0000,stephestellar,RT @K8_Bowers: Perfection <-- me --> anything is better than nothing #myArmsMightFallOffWithAllThisPulling #radtech14
451817181454823424,2014-04-03 20:23:05 +0000,JudyRuttenberg,RT @cliotropic: I really like Suzanne Kahn’s emphasis on how finding aids help researchers plan work: knowing how many days to set aside #radtech14
451817151058706433,2014-04-03 20:22:57 +0000,K8_Bowers,Perfection <-- me --> anything is better than nothing #myArmsMightFallOffWithAllThisPulling #radtech14
451816930119540736,2014-04-03 20:22:05 +0000,life_cyclist,RT @cliotropic: I really like Suzanne Kahn’s emphasis on how finding aids help researchers plan work: knowing how many days to set aside #radtech14
451816905738035200,2014-04-03 20:21:59 +0000,genschaffner,@cliotropic @tjowens my buddy @MerrileeIAm has been talking about this for awhile #radtech14
451816863363006464,2014-04-03 20:21:49 +0000,cliotropic,I really like Suzanne Kahn’s emphasis on how finding aids help researchers plan work: knowing how many days to set aside #radtech14
451816758031429633,2014-04-03 20:21:24 +0000,edsu,@tjowens thnx for the shout-out about our prototyping work on fondz at #radtech14 it means a lot :-)
451816699898368000,2014-04-03 20:21:10 +0000,RoxanneShirazi,"RT @cliotropic: .@meau says: Princeton has a comment feature on every finding-aid page, to enable researcher contributions.  #radtech14"
451816675357519872,2014-04-03 20:21:04 +0000,rschon,RT @genschaffner: .@tjowens on .@IthakaSR report on historians: don't revisit our past ways of making finding aids (just make a web page) #radtech14
451816631900307456,2014-04-03 20:20:54 +0000,genschaffner,.@tjowens on .@IthakaSR report on historians: don't revisit our past ways of making finding aids (just make a web page) #radtech14
